Mithril_id	present	Predictive score
MITHRIL.13017	False	3.222845832659152
MITHRIL.13018	False	17.346932646057418
MITHRIL.13019	False	14.713599312724083
MITHRIL.13020	False	17.346932646057418
MITHRIL.13021	False	13.459702980499614
MITHRIL.13022	False	13.459702980499614
MITHRIL.13023	False	13.459702980499614
MITHRIL.13024	False	12.050892646595862
MITHRIL.13025	False	13.696725979929196
MITHRIL.13026	False	13.696725979929196
MITHRIL.13027	False	8.577029710762833
MITHRIL.13028	True	2.898904710762833
MITHRIL.13029	False	8.577029710762833
MITHRIL.13030	False	17.92264251993843
MITHRIL.13031	False	20.555975853271768
MITHRIL.13032	False	20.555975853271768
MITHRIL.13033	False	2.844429052508548
MITHRIL.13034	True	2.844429052508548
MITHRIL.13035	False	2.844429052508548
MITHRIL.13036	False	2.8026348880800955
MITHRIL.13037	True	2.8026348880800955
MITHRIL.13038	False	2.8026348880800955
MITHRIL.13039	False	11.860489744997704
MITHRIL.13040	False	11.860489744997704
MITHRIL.13041	False	11.860489744997704
MITHRIL.13042	False	4.768795694864962
MITHRIL.13043	False	4.768795694864962
MITHRIL.13044	True	4.768795694864962
MITHRIL.13045	False	11.739066178180398
MITHRIL.13046	False	11.739066178180398
MITHRIL.13047	False	11.739066178180398
MITHRIL.13048	False	11.631313799106756
MITHRIL.13049	False	11.631313799106756
MITHRIL.13050	False	11.631313799106756
MITHRIL.13051	False	11.932777037690894
MITHRIL.13052	False	11.932777037690894
MITHRIL.13053	False	11.932777037690894
MITHRIL.13054	False	11.352336902092954
MITHRIL.13055	False	11.352336902092954
MITHRIL.13056	False	11.352336902092954
MITHRIL.13057	False	5.765775590216911
MITHRIL.13058	False	5.765775590216911
MITHRIL.13059	True	1.9803589235502448
MITHRIL.13060	False	11.523989423410992
MITHRIL.13061	False	11.523989423410992
MITHRIL.13062	False	11.523989423410992
MITHRIL.13063	False	16.05670031187744
MITHRIL.13064	False	14.163991978544104
MITHRIL.13065	False	16.05670031187744
MITHRIL.13066	False	9.971636117686437
MITHRIL.13067	True	9.971636117686437
MITHRIL.13068	False	9.971636117686437
MITHRIL.13069	False	4.016834357661744
MITHRIL.13070	False	4.016834357661744
MITHRIL.13071	True	4.016834357661744
MITHRIL.13072	False	12.451043298888152
MITHRIL.13073	False	12.451043298888152
MITHRIL.13074	False	12.451043298888152
MITHRIL.13075	False	7.985232152836836
MITHRIL.13076	False	7.985232152836836
MITHRIL.13077	False	7.985232152836836
MITHRIL.13078	False	9.984140224067229
MITHRIL.13079	False	9.984140224067229
MITHRIL.13080	False	9.984140224067229
MITHRIL.13081	False	12.760368327308804
MITHRIL.13082	False	15.393701660642138
MITHRIL.13083	False	15.393701660642138
MITHRIL.13084	False	16.871821019603377
MITHRIL.13085	False	14.979112686270044
MITHRIL.13086	False	16.871821019603377
MITHRIL.13087	False	15.934270708340708
MITHRIL.13088	False	17.58010404167404
MITHRIL.13089	False	17.58010404167404
MITHRIL.13090	False	16.729935323765034
MITHRIL.13091	False	14.8372269904317
MITHRIL.13092	False	16.729935323765034
MITHRIL.13093	False	19.291278497143647
MITHRIL.13094	False	16.657945163810314
MITHRIL.13095	False	19.291278497143647
MITHRIL.13096	False	3.872826043676577
MITHRIL.13097	True	3.872826043676577
MITHRIL.13098	False	3.872826043676577
MITHRIL.13099	False	8.20001646589754
MITHRIL.13100	False	8.20001646589754
MITHRIL.13101	False	8.20001646589754
MITHRIL.13102	False	13.00148148148148
MITHRIL.13103	False	13.00148148148148
MITHRIL.13104	False	13.00148148148148
MITHRIL.13105	False	13.063804713804712
MITHRIL.13106	False	13.063804713804712
MITHRIL.13107	False	13.063804713804712
MITHRIL.13108	False	12.895791245791244
MITHRIL.13109	False	12.895791245791244
MITHRIL.13110	False	12.895791245791244
MITHRIL.13111	False	12.651474478455444
MITHRIL.13112	False	12.651474478455444
MITHRIL.13113	False	12.651474478455444
MITHRIL.13114	False	11.554711751320438
MITHRIL.13115	False	11.554711751320438
MITHRIL.13116	False	11.554711751320438
MITHRIL.13117	False	9.460028890855286
MITHRIL.13118	True	9.460028890855286
MITHRIL.13119	False	9.460028890855286
MITHRIL.13120	False	9.126254941918804
MITHRIL.13121	True	9.126254941918804
MITHRIL.13122	False	9.126254941918804
MITHRIL.13123	False	15.814669740631878
MITHRIL.13124	False	15.814669740631878
MITHRIL.13125	True	15.814669740631878
MITHRIL.13126	False	9.43888920591748
MITHRIL.13127	True	9.43888920591748
MITHRIL.13128	False	9.43888920591748
MITHRIL.13129	False	13.612114917896989
MITHRIL.13130	False	13.612114917896989
MITHRIL.13131	False	13.612114917896989
MITHRIL.13132	False	6.3856875466203045
MITHRIL.13133	False	6.3856875466203045
MITHRIL.13134	True	6.3856875466203045
MITHRIL.13135	False	17.887913636560267
MITHRIL.13136	False	20.521246969893603
MITHRIL.13137	False	20.521246969893603
MITHRIL.13138	False	16.495952562535933
MITHRIL.13139	False	16.495952562535933
MITHRIL.13140	False	16.495952562535933
MITHRIL.13141	False	16.272481497120207
MITHRIL.13142	False	18.028037052675764
MITHRIL.13143	False	18.028037052675764
MITHRIL.13144	False	12.853956770128418
MITHRIL.13145	False	12.853956770128418
MITHRIL.13146	False	7.587290103461751
MITHRIL.13147	False	3.9661172801631968
MITHRIL.13148	False	3.9661172801631968
MITHRIL.13149	True	3.9661172801631968
MITHRIL.13150	False	5.4013253210691765
MITHRIL.13151	True	5.4013253210691765
MITHRIL.13152	False	5.4013253210691765
MITHRIL.13153	False	8.27581771467509
MITHRIL.13154	False	8.27581771467509
MITHRIL.13155	False	8.27581771467509
MITHRIL.13156	False	10.133456915225024
MITHRIL.13157	False	10.133456915225024
MITHRIL.13158	False	10.133456915225024
MITHRIL.13159	False	5.136996842952976
MITHRIL.13160	True	5.136996842952976
MITHRIL.13161	False	5.136996842952976
MITHRIL.13162	False	1.4613786877920951
MITHRIL.13163	True	1.4613786877920951
MITHRIL.13164	True	1.4613786877920951
MITHRIL.13165	False	3.073876343286956
MITHRIL.13166	True	3.073876343286956
MITHRIL.13167	False	3.073876343286956
MITHRIL.13168	True	4.629223977237639
MITHRIL.13169	False	4.629223977237639
MITHRIL.13170	True	4.629223977237639
MITHRIL.13171	False	7.209121108453628
MITHRIL.13172	True	-0.6908788915463715
MITHRIL.13173	False	7.209121108453628
MITHRIL.13174	False	16.367049510803348
MITHRIL.13175	False	16.367049510803348
MITHRIL.13176	False	16.367049510803348
MITHRIL.13177	False	18.15565940427954
MITHRIL.13178	False	16.400103848723983
MITHRIL.13179	False	18.15565940427954
MITHRIL.13180	False	18.23873219998787
MITHRIL.13181	False	18.23873219998787
MITHRIL.13182	False	18.23873219998787
MITHRIL.13183	False	5.553241691807261
MITHRIL.13184	False	5.553241691807261
MITHRIL.13185	True	5.553241691807261
MITHRIL.13186	True	7.245613774072266
MITHRIL.13187	False	7.245613774072266
MITHRIL.13188	False	7.245613774072266
MITHRIL.13189	True	-5.892852292312952
MITHRIL.13190	True	-0.6261856256462854
MITHRIL.13191	True	2.007147707687048
MITHRIL.13192	False	6.087134687195253
MITHRIL.13193	True	-0.167031979471413
MITHRIL.13194	False	6.087134687195253
MITHRIL.13195	False	13.176619111118582
MITHRIL.13196	False	13.176619111118582
MITHRIL.13197	False	13.176619111118582
MITHRIL.13198	False	10.622166446325291
MITHRIL.13199	False	10.622166446325291
MITHRIL.13200	False	10.622166446325291
MITHRIL.13201	False	15.897069674450991
MITHRIL.13202	False	15.897069674450991
MITHRIL.13203	False	15.897069674450991
MITHRIL.13204	False	15.598159234780304
MITHRIL.13205	False	15.598159234780304
MITHRIL.13206	False	15.598159234780304
MITHRIL.13207	False	20.383317681974653
MITHRIL.13208	False	17.749984348641316
MITHRIL.13209	False	20.383317681974653
MITHRIL.13213	False	17.749984348641316
MITHRIL.13214	False	17.749984348641316
MITHRIL.13215	False	17.749984348641316
MITHRIL.13216	True	17.63538777065955
MITHRIL.13217	False	17.63538777065955
MITHRIL.13218	False	17.63538777065955
MITHRIL.13219	False	17.65262523000655
MITHRIL.13220	False	15.897069674450991
MITHRIL.13221	False	17.65262523000655
MITHRIL.13222	False	15.4976516691902
MITHRIL.13223	False	15.4976516691902
MITHRIL.13224	False	15.4976516691902
MITHRIL.13225	False	7.110996540291922
MITHRIL.13226	False	12.377663206958587
MITHRIL.13227	False	10.622107651403034
MITHRIL.13228	False	16.48061305647247
MITHRIL.13229	False	16.48061305647247
MITHRIL.13230	False	16.48061305647247
MITHRIL.13231	False	17.588701353042286
MITHRIL.13232	False	17.588701353042286
MITHRIL.13233	False	17.588701353042286
MITHRIL.13234	False	12.442923068032728
MITHRIL.13235	True	12.442923068032728
MITHRIL.13236	False	12.442923068032728
MITHRIL.13237	True	10.238868675946105
MITHRIL.13238	False	10.238868675946105
MITHRIL.13239	True	10.238868675946105
MITHRIL.13240	False	18.23873219998787
MITHRIL.13241	False	18.23873219998787
MITHRIL.13242	False	18.23873219998787
MITHRIL.13243	False	16.400103848723983
MITHRIL.13244	False	16.400103848723983
MITHRIL.13245	False	16.400103848723983
MITHRIL.13246	False	15.091919347917656
MITHRIL.13247	False	15.091919347917656
MITHRIL.13248	True	13.336363792362102
MITHRIL.13249	False	20.390424110845498
MITHRIL.13250	False	17.757090777512165
MITHRIL.13251	False	20.390424110845498
MITHRIL.13252	False	12.127346782042606
MITHRIL.13253	True	12.127346782042606
MITHRIL.13254	False	12.127346782042606
MITHRIL.13255	False	12.026086159897126
MITHRIL.13256	False	12.026086159897126
MITHRIL.13257	False	12.026086159897126
MITHRIL.13258	False	7.907528665252521
MITHRIL.13259	True	7.907528665252521
MITHRIL.13260	False	7.907528665252521
MITHRIL.13261	False	3.2538155472958468
MITHRIL.13262	True	3.2538155472958468
MITHRIL.13263	False	3.2538155472958468
MITHRIL.13264	False	10.349626626929734
MITHRIL.13265	False	10.349626626929734
MITHRIL.13266	False	10.349626626929734
MITHRIL.13267	False	18.12062343679509
MITHRIL.13268	False	18.12062343679509
MITHRIL.13269	False	18.12062343679509
MITHRIL.13270	False	16.272481497120207
MITHRIL.13271	False	16.272481497120207
MITHRIL.13272	False	16.272481497120207
MITHRIL.13273	False	18.25150811809149
MITHRIL.13274	False	18.25150811809149
MITHRIL.13275	False	16.495952562535933
MITHRIL.13276	False	20.521246969893603
MITHRIL.13277	False	17.887913636560267
MITHRIL.13278	False	20.521246969893603
MITHRIL.13279	False	11.85834857370353
MITHRIL.13280	False	11.85834857370353
MITHRIL.13281	False	11.85834857370353
MITHRIL.13282	False	20.44152189018181
MITHRIL.13283	False	17.808188556848478
MITHRIL.13284	False	20.44152189018181
MITHRIL.13285	False	17.023017684775784
MITHRIL.13286	False	17.023017684775784
MITHRIL.13287	False	15.130309351442447
MITHRIL.13288	False	16.000657394952867
MITHRIL.13289	False	16.000657394952867
MITHRIL.13290	False	16.000657394952867
MITHRIL.13291	False	16.298683091223143
MITHRIL.13292	False	16.298683091223143
MITHRIL.13293	False	16.298683091223143
MITHRIL.13294	False	17.768785037910284
MITHRIL.13295	False	17.768785037910284
MITHRIL.13296	False	17.768785037910284
MITHRIL.13297	False	12.702664343334936
MITHRIL.13298	False	12.702664343334936
MITHRIL.13299	False	12.702664343334936
MITHRIL.13300	False	9.901412750060382
MITHRIL.13301	False	9.901412750060382
MITHRIL.13302	True	9.901412750060382
MITHRIL.13303	False	8.924741863075194
MITHRIL.13304	False	8.924741863075194
MITHRIL.13305	False	8.924741863075194
MITHRIL.13306	False	13.063804713804712
MITHRIL.13307	False	13.063804713804712
MITHRIL.13308	False	13.063804713804712
MITHRIL.13309	False	13.00148148148148
MITHRIL.13310	False	13.00148148148148
MITHRIL.13311	False	13.00148148148148
MITHRIL.13312	False	4.935455386806963
MITHRIL.13313	True	4.935455386806963
MITHRIL.13314	False	4.935455386806963
MITHRIL.13315	False	12.631864818603464
MITHRIL.13316	False	12.631864818603464
MITHRIL.13317	False	12.631864818603464
MITHRIL.13318	False	17.66554407005993
MITHRIL.13319	False	17.66554407005993
MITHRIL.13320	True	15.032210736726594
MITHRIL.13321	False	18.33808756616465
MITHRIL.13322	False	18.33808756616465
MITHRIL.13323	False	16.445379232831314
MITHRIL.13324	False	17.58010404167404
MITHRIL.13325	False	17.58010404167404
MITHRIL.13326	False	15.934270708340708
MITHRIL.13327	False	13.231279493754228
MITHRIL.13328	False	13.231279493754228
MITHRIL.13329	False	13.231279493754228
MITHRIL.13330	False	17.46821643777723
MITHRIL.13331	False	17.46821643777723
MITHRIL.13332	False	17.46821643777723
MITHRIL.13333	False	12.036908437069972
MITHRIL.13334	False	12.036908437069972
MITHRIL.13335	False	12.036908437069972
MITHRIL.13336	False	12.003183685864968
MITHRIL.13337	False	12.003183685864968
MITHRIL.13338	False	12.003183685864968
MITHRIL.13339	False	11.448814763008908
MITHRIL.13340	False	11.448814763008908
MITHRIL.13341	False	11.448814763008908
MITHRIL.13342	False	9.789338401582423
MITHRIL.13343	False	9.789338401582423
MITHRIL.13344	False	9.789338401582423
MITHRIL.13345	False	17.608107163689223
MITHRIL.13346	False	17.608107163689223
MITHRIL.13347	False	17.608107163689223
MITHRIL.13348	False	8.645926858213516
MITHRIL.13349	False	12.431343524880182
MITHRIL.13350	False	12.431343524880182
MITHRIL.13351	False	7.956379087226545
MITHRIL.13352	False	11.248045753893212
MITHRIL.13353	False	11.248045753893212
MITHRIL.13354	False	16.24484093828779
MITHRIL.13355	False	16.24484093828779
MITHRIL.13356	False	16.24484093828779
MITHRIL.13357	True	17.579373939129987
MITHRIL.13358	False	17.579373939129987
MITHRIL.13359	False	17.579373939129987
MITHRIL.13360	False	10.32462479529128
MITHRIL.13361	False	10.32462479529128
MITHRIL.13362	False	10.32462479529128
MITHRIL.13363	False	3.163612540376813
MITHRIL.13364	True	3.163612540376813
MITHRIL.13365	False	3.163612540376813
MITHRIL.13366	False	7.576756884219934
MITHRIL.13367	True	7.576756884219934
MITHRIL.13368	False	7.576756884219934
MITHRIL.13369	True	1.2475222396594114
MITHRIL.13370	True	1.2475222396594114
MITHRIL.13371	False	1.2475222396594114
MITHRIL.13372	False	7.664416106046211
MITHRIL.13373	False	7.664416106046211
MITHRIL.13374	False	7.664416106046211
MITHRIL.13375	True	10.060424335942365
MITHRIL.13376	False	10.060424335942365
MITHRIL.13377	True	10.060424335942365
MITHRIL.13378	False	20.555975853271768
MITHRIL.13379	False	20.555975853271768
MITHRIL.13380	False	17.92264251993843
MITHRIL.13381	False	18.22922721584252
MITHRIL.13382	False	18.22922721584252
MITHRIL.13383	False	16.33651888250919
MITHRIL.13384	False	7.900919840574393
MITHRIL.13385	False	11.19258650724106
MITHRIL.13386	False	11.19258650724106
MITHRIL.13387	False	8.6010248541174
MITHRIL.13388	False	12.386441520784066
MITHRIL.13389	False	12.386441520784066
MITHRIL.13390	False	17.81317540246158
MITHRIL.13391	False	17.81317540246158
MITHRIL.13392	True	15.179842069128249
MITHRIL.13393	False	20.432279841624904
MITHRIL.13394	False	20.432279841624904
MITHRIL.13395	False	17.798946508291568
MITHRIL.13396	False	15.63701040229848
MITHRIL.13397	False	15.63701040229848
MITHRIL.13398	True	13.55228818007626
MITHRIL.13399	True	5.350345997741387
MITHRIL.13400	False	3.594790442185832
MITHRIL.13401	False	0.0836793310747205
MITHRIL.13402	False	17.33524601943394
MITHRIL.13403	False	15.689412686100605
MITHRIL.13404	False	17.33524601943394
MITHRIL.13405	False	10.829692629287107
MITHRIL.13406	True	10.829692629287107
MITHRIL.13407	False	10.829692629287107
MITHRIL.13408	False	16.297017100935474
MITHRIL.13409	False	16.297017100935474
MITHRIL.13410	True	14.212294878713251
MITHRIL.13411	False	20.788111680048168
MITHRIL.13412	False	18.154778346714835
MITHRIL.13413	False	20.788111680048168
MITHRIL.13414	False	7.138438060705603
MITHRIL.13415	True	7.138438060705603
MITHRIL.13416	False	7.138438060705603
MITHRIL.16543	False	11.336959657283296
MITHRIL.16544	True	11.336959657283296
MITHRIL.16545	False	11.336959657283296
MITHRIL.16546	True	10.187363079301525
MITHRIL.16547	False	10.187363079301525
MITHRIL.16548	False	10.187363079301525
MITHRIL.16549	False	7.42936841572105
MITHRIL.16550	True	7.42936841572105
MITHRIL.16551	False	7.42936841572105
MITHRIL.16552	False	7.288864223870421
MITHRIL.16553	True	7.288864223870421
MITHRIL.16554	False	7.288864223870421
MITHRIL.16555	False	8.300849007805258
MITHRIL.16556	True	8.300849007805258
MITHRIL.16557	False	8.300849007805258
MITHRIL.16558	False	16.155535988066177
MITHRIL.16559	False	14.070813765843956
MITHRIL.16560	False	16.155535988066177
MITHRIL.16561	False	20.222034686375626
MITHRIL.16562	False	17.588701353042286
MITHRIL.16563	False	20.222034686375626
MITHRIL.16564	False	12.628910722353718
MITHRIL.16565	False	12.628910722353718
MITHRIL.16566	False	12.628910722353718
MITHRIL.16567	False	12.866831638909067
MITHRIL.16568	False	12.866831638909067
MITHRIL.16569	False	12.866831638909067
MITHRIL.16570	True	18.05274454566688
MITHRIL.16571	False	18.05274454566688
MITHRIL.16572	False	18.05274454566688
MITHRIL.16573	True	17.435103848723983
MITHRIL.16574	False	17.435103848723983
MITHRIL.16575	False	17.435103848723983
MITHRIL.16576	False	17.036052156294133
MITHRIL.16577	False	15.280496600738578
MITHRIL.16578	True	17.036052156294133
MITHRIL.16579	False	15.12375744417883
MITHRIL.16580	False	7.223757444178831
MITHRIL.16581	False	15.12375744417883
MITHRIL.16582	False	12.313334436363595
MITHRIL.16583	False	12.313334436363595
MITHRIL.16584	False	12.313334436363595
MITHRIL.16585	False	8.008134626868996
MITHRIL.16586	False	8.008134626868996
MITHRIL.16587	False	8.008134626868996
MITHRIL.16588	False	4.116289677646979
MITHRIL.16589	True	4.116289677646979
MITHRIL.16590	False	4.116289677646979
MITHRIL.16591	False	4.160873326229813
MITHRIL.16592	True	4.160873326229813
MITHRIL.16593	False	4.160873326229813
MITHRIL.16594	False	4.47142084463799
MITHRIL.16595	True	4.47142084463799
MITHRIL.16596	False	4.47142084463799
MITHRIL.16597	False	4.64817400762187
MITHRIL.16598	False	4.64817400762187
MITHRIL.16599	True	4.64817400762187
MITHRIL.16600	False	9.81463373135938
MITHRIL.16601	False	9.81463373135938
MITHRIL.16602	False	9.81463373135938
MITHRIL.16603	True	7.401302449140762
MITHRIL.16604	False	12.667969115807429
MITHRIL.16605	False	12.667969115807429
MITHRIL.16606	False	13.560326290169089
MITHRIL.16607	False	13.560326290169089
MITHRIL.16608	False	13.560326290169089
MITHRIL.16609	False	17.249279582212242
MITHRIL.16610	False	17.249279582212242
